"","center","Beta","mu","eta","gamma","N","loglik"
"1929",1,1.37931034482759e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-1482.13498734668
"1930",1,1.55172413793103e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-907.587035561945
"1931",1,1.72413793103448e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-875.410652004327
"1932",1,1.89655172413793e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-902.667183392105
"1933",1,2.06896551724138e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-294.953608612308
"1934",1,2.24137931034483e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-249.348219336009
"1935",1,2.41379310344828e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-311.349404693376
"1936",1,2.58620689655172e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-581.979473216583
"1937",1,2.75862068965517e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-269.38381180012
"1938",1,2.93103448275862e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-239.4922786138
"1939",1,3.10344827586207e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-310.800858575211
"1940",1,3.27586206896552e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-261.511976777028
"1941",1,3.44827586206897e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-218.242613989235
"1942",1,3.62068965517241e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-255.874346181247
"1943",1,3.79310344827586e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-215.490441649026
"1944",1,3.96551724137931e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-212.171508488907
"1945",1,4.13793103448276e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-212.491350601507
"1946",1,4.31034482758621e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-208.77314491717
"1947",1,4.48275862068965e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-204.305927316411
"1948",1,4.6551724137931e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-208.106197167072
"1949",1,4.82758620689655e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-201.531060177004
"1950",1,5e-07,0.434865900383142,0.000617511589884583,0.166666666666667,192529,-198.70441535138
"1951",1,0,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-1496.13642486595
"1952",1,1.72413793103448e-08,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-1503.86340094899
"1953",1,3.44827586206897e-08,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-1451.18359171754
"1954",1,5.17241379310345e-08,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-1496.32352436829
"1955",1,6.89655172413793e-08,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-1455.70517951573
"1956",1,8.62068965517241e-08,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-414.554674807024
"1957",1,1.03448275862069e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-382.77630903224
"1958",1,1.20689655172414e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-798.393081277399
"1959",1,1.37931034482759e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-271.187371720663
"1960",1,1.55172413793103e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-337.318993893488
"1961",1,1.72413793103448e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-288.648453115923
"1962",1,1.89655172413793e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-286.882621635093
"1963",1,2.06896551724138e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-255.798184371515
"1964",1,2.24137931034483e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-273.930299468942
"1965",1,2.41379310344828e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-270.764754528392
"1966",1,2.58620689655172e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-244.759454432619
"1967",1,2.75862068965517e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-239.470569827204
"1968",1,2.93103448275862e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-224.884871629336
"1969",1,3.10344827586207e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-220.899974117888
"1970",1,3.27586206896552e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-216.60651825257
"1971",1,3.44827586206897e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-218.989547425638
"1972",1,3.62068965517241e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-214.227080287085
"1973",1,3.79310344827586e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-210.541105058557
"1974",1,3.96551724137931e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-217.596980391796
"1975",1,4.13793103448276e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-208.424135783245
"1976",1,4.31034482758621e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-196.77538449859
"1977",1,4.48275862068965e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-199.962808974784
"1978",1,4.6551724137931e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-201.627508567483
"1979",1,4.82758620689655e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-190.495541977303
"1980",1,5e-07,0.418582375478927,0.000617511589884583,0.166666666666667,192529,-190.184865303943
"1981",1,0,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-1487.4860130913
"1982",1,1.72413793103448e-08,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-1489.68376618244
"1983",1,3.44827586206897e-08,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-1435.80237074395
"1984",1,5.17241379310345e-08,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-882.346119061056
"1985",1,6.89655172413793e-08,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-1461.29021764021
"1986",1,8.62068965517241e-08,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-459.763272172137
"1987",1,1.03448275862069e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-374.895437565403
"1988",1,1.20689655172414e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-347.08560408191
"1989",1,1.37931034482759e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-330.541787204781
"1990",1,1.55172413793103e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-284.56573654979
"1991",1,1.72413793103448e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-267.003140004694
"1992",1,1.89655172413793e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-284.622473357621
"1993",1,2.06896551724138e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-243.006673797117
"1994",1,2.24137931034483e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-243.632443716862
"1995",1,2.41379310344828e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-273.932714087697
"1996",1,2.58620689655172e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-223.132758908816
"1997",1,2.75862068965517e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-255.060039373987
"1998",1,2.93103448275862e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-216.430008536774
"1999",1,3.10344827586207e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-225.202460735423
"2000",1,3.27586206896552e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-219.127685530877
"2001",1,3.44827586206897e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-212.051066895788
"2002",1,3.62068965517241e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-197.967061422793
"2003",1,3.79310344827586e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-205.808073273932
"2004",1,3.96551724137931e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-205.167073965962
"2005",1,4.13793103448276e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-207.578082940731
"2006",1,4.31034482758621e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-192.01409708169
"2007",1,4.48275862068965e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-170.97604567872
"2008",1,4.6551724137931e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-198.772762316654
"2009",1,4.82758620689655e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-165.375193371768
"2010",1,5e-07,0.402298850574713,0.000617511589884583,0.166666666666667,192529,-189.662814942609
"2011",1,0,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-1106.72690843959
"2012",1,1.72413793103448e-08,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-958.595142627025
"2013",1,3.44827586206897e-08,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-352.667204208263
"2014",1,5.17241379310345e-08,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-566.255619943062
"2015",1,6.89655172413793e-08,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-346.399825421569
"2016",1,8.62068965517241e-08,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-347.752889942973
"2017",1,1.03448275862069e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-341.055141819748
"2018",1,1.20689655172414e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-324.136739624031
"2019",1,1.37931034482759e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-336.26825129958
"2020",1,1.55172413793103e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-289.071355937836
"2021",1,1.72413793103448e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-246.160011474615
"2022",1,1.89655172413793e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-252.519738288646
"2023",1,2.06896551724138e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-278.727678247525
"2024",1,2.24137931034483e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-278.218336231739
"2025",1,2.41379310344828e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-220.770252299766
"2026",1,2.58620689655172e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-224.512285593831
"2027",1,2.75862068965517e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-228.734203605511
"2028",1,2.93103448275862e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-212.356790204073
"2029",1,3.10344827586207e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-212.395554186738
"2030",1,3.27586206896552e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-190.868834150053
"2031",1,3.44827586206897e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-203.734005868085
"2032",1,3.62068965517241e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-207.22012740972
"2033",1,3.79310344827586e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-196.182552726702
"2034",1,3.96551724137931e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-174.192378368393
"2035",1,4.13793103448276e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-193.50091451772
"2036",1,4.31034482758621e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-193.577251059508
"2037",1,4.48275862068965e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-168.901097923514
"2038",1,4.6551724137931e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-184.379563048939
"2039",1,4.82758620689655e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-185.246069966236
"2040",1,5e-07,0.386015325670498,0.000617511589884583,0.166666666666667,192529,-158.351983490172
"2041",1,0,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-1100.80308512699
"2042",1,1.72413793103448e-08,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-379.961445782846
"2043",1,3.44827586206897e-08,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-289.555763448936
"2044",1,5.17241379310345e-08,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-318.819051502796
"2045",1,6.89655172413793e-08,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-320.800456547297
"2046",1,8.62068965517241e-08,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-365.379034755176
"2047",1,1.03448275862069e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-327.34963209261
"2048",1,1.20689655172414e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-267.100255802073
"2049",1,1.37931034482759e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-286.946503014096
"2050",1,1.55172413793103e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-246.810703907768
"2051",1,1.72413793103448e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-275.654330434457
"2052",1,1.89655172413793e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-241.330671851415
"2053",1,2.06896551724138e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-223.511102289142
"2054",1,2.24137931034483e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-260.009742153459
"2055",1,2.41379310344828e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-218.029771272705
"2056",1,2.58620689655172e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-220.211954449785
"2057",1,2.75862068965517e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-209.634970781984
"2058",1,2.93103448275862e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-213.322224087392
"2059",1,3.10344827586207e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-204.170891484274
"2060",1,3.27586206896552e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-175.085195339521
"2061",1,3.44827586206897e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-203.744557099472
"2062",1,3.62068965517241e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-170.760289291128
"2063",1,3.79310344827586e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-176.520260226822
"2064",1,3.96551724137931e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-171.185343367052
"2065",1,4.13793103448276e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-166.54188973775
"2066",1,4.31034482758621e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-187.453768289986
"2067",1,4.48275862068965e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-170.435424293981
"2068",1,4.6551724137931e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-162.455741752242
"2069",1,4.82758620689655e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-158.283583658943
"2070",1,5e-07,0.369731800766284,0.000617511589884583,0.166666666666667,192529,-152.505206528331
"2071",1,0,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-421.51344635614
"2072",1,1.72413793103448e-08,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-347.684294199579
"2073",1,3.44827586206897e-08,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-298.587694143326
"2074",1,5.17241379310345e-08,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-312.766356755339
"2075",1,6.89655172413793e-08,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-285.647853456229
"2076",1,8.62068965517241e-08,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-281.951356545722
"2077",1,1.03448275862069e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-296.537071899982
"2078",1,1.20689655172414e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-249.691638460862
"2079",1,1.37931034482759e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-243.470902191619
"2080",1,1.55172413793103e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-264.098662367727
"2081",1,1.72413793103448e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-239.978030380192
"2082",1,1.89655172413793e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-228.487698439014
"2083",1,2.06896551724138e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-217.411513906969
"2084",1,2.24137931034483e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-215.158996906896
"2085",1,2.41379310344828e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-192.738906635199
"2086",1,2.58620689655172e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-210.914916530467
"2087",1,2.75862068965517e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-210.276485336187
"2088",1,2.93103448275862e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-182.858763260438
"2089",1,3.10344827586207e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-202.040742259556
"2090",1,3.27586206896552e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-174.439206931483
"2091",1,3.44827586206897e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-174.550549478535
"2092",1,3.62068965517241e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-191.507995531005
"2093",1,3.79310344827586e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-165.839132831075
"2094",1,3.96551724137931e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-165.702963116997
"2095",1,4.13793103448276e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-160.513386911111
"2096",1,4.31034482758621e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-162.90275430935
"2097",1,4.48275862068965e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-162.433513366535
"2098",1,4.6551724137931e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-153.492115334914
"2099",1,4.82758620689655e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-154.671836897022
"2100",1,5e-07,0.353448275862069,0.000617511589884583,0.166666666666667,192529,-149.197872977538
"2101",1,0,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-356.871848815932
"2102",1,1.72413793103448e-08,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-321.625093721081
"2103",1,3.44827586206897e-08,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-300.214701311311
"2104",1,5.17241379310345e-08,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-257.753856992446
"2105",1,6.89655172413793e-08,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-263.399945193603
"2106",1,8.62068965517241e-08,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-275.591064305593
"2107",1,1.03448275862069e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-251.58822620723
"2108",1,1.20689655172414e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-267.270446074552
"2109",1,1.37931034482759e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-241.711415584165
"2110",1,1.55172413793103e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-233.826206747539
"2111",1,1.72413793103448e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-234.88428789709
"2112",1,1.89655172413793e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-220.079495133798
"2113",1,2.06896551724138e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-194.688438377806
"2114",1,2.24137931034483e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-192.799962502732
"2115",1,2.41379310344828e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-201.414176886231
"2116",1,2.58620689655172e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-193.55135811944
"2117",1,2.75862068965517e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-183.610540937114
"2118",1,2.93103448275862e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-178.788922728586
"2119",1,3.10344827586207e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-172.794505091806
"2120",1,3.27586206896552e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-158.10688507795
"2121",1,3.44827586206897e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-175.672385549273
"2122",1,3.62068965517241e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-164.305410080523
"2123",1,3.79310344827586e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-161.868434485907
"2124",1,3.96551724137931e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-157.282992344051
"2125",1,4.13793103448276e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-155.157934436934
"2126",1,4.31034482758621e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-153.791969905439
"2127",1,4.48275862068965e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-148.596955501123
"2128",1,4.6551724137931e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-144.66325252616
"2129",1,4.82758620689655e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-148.817440580756
"2130",1,5e-07,0.337164750957854,0.000617511589884583,0.166666666666667,192529,-137.120925488899
"2131",1,0,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-322.034157707922
"2132",1,1.72413793103448e-08,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-301.966923043979
"2133",1,3.44827586206897e-08,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-302.349129522842
"2134",1,5.17241379310345e-08,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-257.030168931375
"2135",1,6.89655172413793e-08,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-259.633265669319
"2136",1,8.62068965517241e-08,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-292.191567257538
"2137",1,1.03448275862069e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-240.883136395002
"2138",1,1.20689655172414e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-210.393407706607
"2139",1,1.37931034482759e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-228.901272251052
"2140",1,1.55172413793103e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-227.395127940372
"2141",1,1.72413793103448e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-202.428387665027
"2142",1,1.89655172413793e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-198.373620600048
"2143",1,2.06896551724138e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-182.92035520356
"2144",1,2.24137931034483e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-184.581829937304
"2145",1,2.41379310344828e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-172.250554729027
"2146",1,2.58620689655172e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-172.227475420797
"2147",1,2.75862068965517e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-182.567684088799
"2148",1,2.93103448275862e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-174.66678875888
"2149",1,3.10344827586207e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-163.312686410839
"2150",1,3.27586206896552e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-172.734440877802
"2151",1,3.44827586206897e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-161.62389034518
"2152",1,3.62068965517241e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-146.302783547027
"2153",1,3.79310344827586e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-153.55269937998
"2154",1,3.96551724137931e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-142.819112588535
"2155",1,4.13793103448276e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-148.744680578539
"2156",1,4.31034482758621e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-145.652088337889
"2157",1,4.48275862068965e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-142.954970315302
"2158",1,4.6551724137931e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-140.098852616088
"2159",1,4.82758620689655e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-135.597437122441
"2160",1,5e-07,0.32088122605364,0.000617511589884583,0.166666666666667,192529,-130.260249149527
"2161",1,0,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-306.812471763222
"2162",1,1.72413793103448e-08,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-291.940924913178
"2163",1,3.44827586206897e-08,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-257.205695895731
"2164",1,5.17241379310345e-08,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-280.10047216318
"2165",1,6.89655172413793e-08,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-267.114548483358
"2166",1,8.62068965517241e-08,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-217.731382101133
"2167",1,1.03448275862069e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-207.389789086669
"2168",1,1.20689655172414e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-213.474672812219
"2169",1,1.37931034482759e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-205.566674837718
"2170",1,1.55172413793103e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-194.804738311185
"2171",1,1.72413793103448e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-196.142650188582
"2172",1,1.89655172413793e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-193.29264031781
"2173",1,2.06896551724138e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-172.553429848808
"2174",1,2.24137931034483e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-169.987412678977
"2175",1,2.41379310344828e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-170.677870271513
"2176",1,2.58620689655172e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-173.493348253595
"2177",1,2.75862068965517e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-170.345520281244
"2178",1,2.93103448275862e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-161.9321091477
"2179",1,3.10344827586207e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-165.691244040676
"2180",1,3.27586206896552e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-150.018325266602
"2181",1,3.44827586206897e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-153.213415966562
"2182",1,3.62068965517241e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-145.21700140444
"2183",1,3.79310344827586e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-140.60835368786
"2184",1,3.96551724137931e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-140.93784255576
"2185",1,4.13793103448276e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-141.147466405926
"2186",1,4.31034482758621e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-142.737544557891
"2187",1,4.48275862068965e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-140.62018183055
"2188",1,4.6551724137931e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-131.174335384908
"2189",1,4.82758620689655e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-132.930564496164
"2190",1,5e-07,0.304597701149425,0.000617511589884583,0.166666666666667,192529,-131.001644822978
"2191",1,0,0.288314176245211,0.000617511589884583,0.166666666666667,192529,-294.128518007972
"2192",1,1.72413793103448e-08,0.288314176245211,0.000617511589884583,0.166666666666667,192529,-255.008164690499
"2193",1,3.44827586206897e-08,0.288314176245211,0.000617511589884583,0.166666666666667,192529,-231.49336786704
"2194",1,5.17241379310345e-08,0.288314176245211,0.000617511589884583,0.166666666666667,192529,-229.298855143652
