"","center","Beta","mu_ID","mu_DS","rho","eta","N","loglik"
"10950",192529,8.484848e-08,0.006363636,0.75,1,1,192529,-176.8357
"10951",3.9e-07,8.838384e-08,0.006363636,0.75,1,1,192529,-179.7406
"10952",0.08333333,8.838384e-08,0.006363636,0.75,1,1,192529,-178.3832
"10953",0.75,8.838384e-08,0.006363636,0.75,1,1,192529,-179.1847
"10954",1,8.838384e-08,0.006363636,0.75,1,1,192529,-178.5722
"10955",1,8.838384e-08,0.006363636,0.75,1,1,192529,-178.5934
"10956",192529,8.838384e-08,0.006363636,0.75,1,1,192529,-177.916
"10957",3.9e-07,9.191919e-08,0.006363636,0.75,1,1,192529,-178.5234
"10958",0.08333333,9.191919e-08,0.006363636,0.75,1,1,192529,-180.6062
"10959",0.75,9.191919e-08,0.006363636,0.75,1,1,192529,-178.2729
"10960",1,9.191919e-08,0.006363636,0.75,1,1,192529,-181.5381
"10961",1,9.191919e-08,0.006363636,0.75,1,1,192529,-179.3902
"10962",192529,9.191919e-08,0.006363636,0.75,1,1,192529,-213.1663
"10963",3.9e-07,9.545455e-08,0.006363636,0.75,1,1,192529,-144.8551
"10964",0.08333333,9.545455e-08,0.006363636,0.75,1,1,192529,-180.3476
"10965",0.75,9.545455e-08,0.006363636,0.75,1,1,192529,-213.3032
"10966",1,9.545455e-08,0.006363636,0.75,1,1,192529,-181.5504
"10967",1,9.545455e-08,0.006363636,0.75,1,1,192529,-180.4463
"10968",192529,9.545455e-08,0.006363636,0.75,1,1,192529,-179.7805
"10969",3.9e-07,9.89899e-08,0.006363636,0.75,1,1,192529,-179.3107
"10970",0.08333333,9.89899e-08,0.006363636,0.75,1,1,192529,-180.7345
"10971",0.75,9.89899e-08,0.006363636,0.75,1,1,192529,-178.3346
"10972",1,9.89899e-08,0.006363636,0.75,1,1,192529,-180.4688
"10973",1,9.89899e-08,0.006363636,0.75,1,1,192529,-179.1793
"10974",192529,9.89899e-08,0.006363636,0.75,1,1,192529,-178.946
"10975",3.9e-07,1.025253e-07,0.006363636,0.75,1,1,192529,-178.6395
"10976",0.08333333,1.025253e-07,0.006363636,0.75,1,1,192529,-182.1755
"10977",0.75,1.025253e-07,0.006363636,0.75,1,1,192529,-180.3302
"10978",1,1.025253e-07,0.006363636,0.75,1,1,192529,-180.806
"10979",1,1.025253e-07,0.006363636,0.75,1,1,192529,-180.8802
"10980",192529,1.025253e-07,0.006363636,0.75,1,1,192529,-181.1681
"10981",3.9e-07,1.060606e-07,0.006363636,0.75,1,1,192529,-179.3937
"10982",0.08333333,1.060606e-07,0.006363636,0.75,1,1,192529,-179.6125
"10983",0.75,1.060606e-07,0.006363636,0.75,1,1,192529,-179.4774
"10984",1,1.060606e-07,0.006363636,0.75,1,1,192529,-181.8995
"10985",1,1.060606e-07,0.006363636,0.75,1,1,192529,-180.3228
"10986",192529,1.060606e-07,0.006363636,0.75,1,1,192529,-180.9086
"10987",3.9e-07,1.09596e-07,0.006363636,0.75,1,1,192529,-181.2369
"10988",0.08333333,1.09596e-07,0.006363636,0.75,1,1,192529,-214.0055
"10989",0.75,1.09596e-07,0.006363636,0.75,1,1,192529,-182.3774
"10990",1,1.09596e-07,0.006363636,0.75,1,1,192529,-180.3588
"10991",1,1.09596e-07,0.006363636,0.75,1,1,192529,-179.7598
"10992",192529,1.09596e-07,0.006363636,0.75,1,1,192529,-181.2734
"10993",3.9e-07,1.131313e-07,0.006363636,0.75,1,1,192529,-177.6813
"10994",0.08333333,1.131313e-07,0.006363636,0.75,1,1,192529,-178.3144
"10995",0.75,1.131313e-07,0.006363636,0.75,1,1,192529,-182.9202
"10996",1,1.131313e-07,0.006363636,0.75,1,1,192529,-181.4585
"10997",1,1.131313e-07,0.006363636,0.75,1,1,192529,-180.825
"10998",192529,1.131313e-07,0.006363636,0.75,1,1,192529,-181.5996
"10999",3.9e-07,1.166667e-07,0.006363636,0.75,1,1,192529,-179.1597
"11000",0.08333333,1.166667e-07,0.006363636,0.75,1,1,192529,-181.3734
"11001",0.75,1.166667e-07,0.006363636,0.75,1,1,192529,-180.8301
"11002",1,1.166667e-07,0.006363636,0.75,1,1,192529,-180.7101
"11003",1,1.166667e-07,0.006363636,0.75,1,1,192529,-182.4423
"11004",192529,1.166667e-07,0.006363636,0.75,1,1,192529,-180.1546
"11005",3.9e-07,1.20202e-07,0.006363636,0.75,1,1,192529,-181.7673
"11006",0.08333333,1.20202e-07,0.006363636,0.75,1,1,192529,-179.6303
"11007",0.75,1.20202e-07,0.006363636,0.75,1,1,192529,-180.9528
"11008",1,1.20202e-07,0.006363636,0.75,1,1,192529,-181.5517
"11009",1,1.20202e-07,0.006363636,0.75,1,1,192529,-182.4923
"11010",192529,1.20202e-07,0.006363636,0.75,1,1,192529,-182.5207
"11011",3.9e-07,1.237374e-07,0.006363636,0.75,1,1,192529,-178.3392
"11012",0.08333333,1.237374e-07,0.006363636,0.75,1,1,192529,-182.4406
"11013",0.75,1.237374e-07,0.006363636,0.75,1,1,192529,-183.2486
"11014",1,1.237374e-07,0.006363636,0.75,1,1,192529,-182.083
"11015",1,1.237374e-07,0.006363636,0.75,1,1,192529,-179.9941
"11016",192529,1.237374e-07,0.006363636,0.75,1,1,192529,-181.6926
"11017",3.9e-07,1.272727e-07,0.006363636,0.75,1,1,192529,-180.8451
"11018",0.08333333,1.272727e-07,0.006363636,0.75,1,1,192529,-181.5385
"11019",0.75,1.272727e-07,0.006363636,0.75,1,1,192529,-180.5405
"11020",1,1.272727e-07,0.006363636,0.75,1,1,192529,-179.4629
"11021",1,1.272727e-07,0.006363636,0.75,1,1,192529,-182.8777
"11022",192529,1.272727e-07,0.006363636,0.75,1,1,192529,-184.6005
"11023",3.9e-07,1.308081e-07,0.006363636,0.75,1,1,192529,-182.5898
"11024",0.08333333,1.308081e-07,0.006363636,0.75,1,1,192529,-184.2435
"11025",0.75,1.308081e-07,0.006363636,0.75,1,1,192529,-181.4588
"11026",1,1.308081e-07,0.006363636,0.75,1,1,192529,-182.8815
"11027",1,1.308081e-07,0.006363636,0.75,1,1,192529,-150.3709
"11028",192529,1.308081e-07,0.006363636,0.75,1,1,192529,-182.8774
"11029",3.9e-07,1.343434e-07,0.006363636,0.75,1,1,192529,-181.075
"11030",0.08333333,1.343434e-07,0.006363636,0.75,1,1,192529,-179.766
"11031",0.75,1.343434e-07,0.006363636,0.75,1,1,192529,-181.6029
"11032",1,1.343434e-07,0.006363636,0.75,1,1,192529,-183.3654
"11033",1,1.343434e-07,0.006363636,0.75,1,1,192529,-182.853
"11034",192529,1.343434e-07,0.006363636,0.75,1,1,192529,-183.1029
"11035",3.9e-07,1.378788e-07,0.006363636,0.75,1,1,192529,-182.0357
"11036",0.08333333,1.378788e-07,0.006363636,0.75,1,1,192529,-184.4763
"11037",0.75,1.378788e-07,0.006363636,0.75,1,1,192529,-181.2306
"11038",1,1.378788e-07,0.006363636,0.75,1,1,192529,-182.2908
"11039",1,1.378788e-07,0.006363636,0.75,1,1,192529,-185.5452
"11040",192529,1.378788e-07,0.006363636,0.75,1,1,192529,-182.8855
"11041",3.9e-07,1.414141e-07,0.006363636,0.75,1,1,192529,-184.3754
"11042",0.08333333,1.414141e-07,0.006363636,0.75,1,1,192529,-182.621
"11043",0.75,1.414141e-07,0.006363636,0.75,1,1,192529,-182.3492
"11044",1,1.414141e-07,0.006363636,0.75,1,1,192529,-183.0308
"11045",1,1.414141e-07,0.006363636,0.75,1,1,192529,-183.8172
"11046",192529,1.414141e-07,0.006363636,0.75,1,1,192529,-184.4326
"11047",3.9e-07,1.449495e-07,0.006363636,0.75,1,1,192529,-183.0317
"11048",0.08333333,1.449495e-07,0.006363636,0.75,1,1,192529,-185.115
"11049",0.75,1.449495e-07,0.006363636,0.75,1,1,192529,-184.6819
"11050",1,1.449495e-07,0.006363636,0.75,1,1,192529,-183.8316
"11051",1,1.449495e-07,0.006363636,0.75,1,1,192529,-183.6757
"11052",192529,1.449495e-07,0.006363636,0.75,1,1,192529,-184.93
"11053",3.9e-07,1.484848e-07,0.006363636,0.75,1,1,192529,-185.6147
"11054",0.08333333,1.484848e-07,0.006363636,0.75,1,1,192529,-184.5041
"11055",0.75,1.484848e-07,0.006363636,0.75,1,1,192529,-182.4626
"11056",1,1.484848e-07,0.006363636,0.75,1,1,192529,-185.3774
"11057",1,1.484848e-07,0.006363636,0.75,1,1,192529,-184.4648
"11058",192529,1.484848e-07,0.006363636,0.75,1,1,192529,-183.9822
"11059",3.9e-07,1.520202e-07,0.006363636,0.75,1,1,192529,-186.3081
"11060",0.08333333,1.520202e-07,0.006363636,0.75,1,1,192529,-184.231
"11061",0.75,1.520202e-07,0.006363636,0.75,1,1,192529,-186.318
"11062",1,1.520202e-07,0.006363636,0.75,1,1,192529,-185.9232
"11063",1,1.520202e-07,0.006363636,0.75,1,1,192529,-185.6104
"11064",192529,1.520202e-07,0.006363636,0.75,1,1,192529,-185.6486
"11065",3.9e-07,1.555556e-07,0.006363636,0.75,1,1,192529,-183.8528
"11066",0.08333333,1.555556e-07,0.006363636,0.75,1,1,192529,-184.5007
"11067",0.75,1.555556e-07,0.006363636,0.75,1,1,192529,-185.2109
"11068",1,1.555556e-07,0.006363636,0.75,1,1,192529,-186.3562
"11069",1,1.555556e-07,0.006363636,0.75,1,1,192529,-183.497
"11070",192529,1.555556e-07,0.006363636,0.75,1,1,192529,-186.4163
"11071",3.9e-07,1.590909e-07,0.006363636,0.75,1,1,192529,-184.7862
"11072",0.08333333,1.590909e-07,0.006363636,0.75,1,1,192529,-184.1198
"11073",0.75,1.590909e-07,0.006363636,0.75,1,1,192529,-186.104
"11074",1,1.590909e-07,0.006363636,0.75,1,1,192529,-187.6712
"11075",1,1.590909e-07,0.006363636,0.75,1,1,192529,-187.3219
"11076",192529,1.590909e-07,0.006363636,0.75,1,1,192529,-184.9965
"11077",3.9e-07,1.626263e-07,0.006363636,0.75,1,1,192529,-186.6758
"11078",0.08333333,1.626263e-07,0.006363636,0.75,1,1,192529,-185.948
"11079",0.75,1.626263e-07,0.006363636,0.75,1,1,192529,-186.6638
"11080",1,1.626263e-07,0.006363636,0.75,1,1,192529,-185.9496
"11081",1,1.626263e-07,0.006363636,0.75,1,1,192529,-186.1446
"11082",192529,1.626263e-07,0.006363636,0.75,1,1,192529,-187.6752
"11083",3.9e-07,1.661616e-07,0.006363636,0.75,1,1,192529,-188.4613
"11084",0.08333333,1.661616e-07,0.006363636,0.75,1,1,192529,-221.5275
"11085",0.75,1.661616e-07,0.006363636,0.75,1,1,192529,-186.7076
"11086",1,1.661616e-07,0.006363636,0.75,1,1,192529,-185.6246
"11087",1,1.661616e-07,0.006363636,0.75,1,1,192529,-185.0649
"11088",192529,1.661616e-07,0.006363636,0.75,1,1,192529,-187.1875
"11089",3.9e-07,1.69697e-07,0.006363636,0.75,1,1,192529,-186.4033
"11090",0.08333333,1.69697e-07,0.006363636,0.75,1,1,192529,-187.886
"11091",0.75,1.69697e-07,0.006363636,0.75,1,1,192529,-185.6096
"11092",1,1.69697e-07,0.006363636,0.75,1,1,192529,-189.3306
"11093",1,1.69697e-07,0.006363636,0.75,1,1,192529,-188.5871
"11094",192529,1.69697e-07,0.006363636,0.75,1,1,192529,-186.0074
"11095",3.9e-07,1.732323e-07,0.006363636,0.75,1,1,192529,-189.0628
"11096",0.08333333,1.732323e-07,0.006363636,0.75,1,1,192529,-187.0816
"11097",0.75,1.732323e-07,0.006363636,0.75,1,1,192529,-190.5688
"11098",1,1.732323e-07,0.006363636,0.75,1,1,192529,-188.3777
"11099",1,1.732323e-07,0.006363636,0.75,1,1,192529,-188.0326
"11100",192529,1.732323e-07,0.006363636,0.75,1,1,192529,-185.4606
"11101",3.9e-07,1.767677e-07,0.006363636,0.75,1,1,192529,-188.093
"11102",0.08333333,1.767677e-07,0.006363636,0.75,1,1,192529,-188.5654
"11103",0.75,1.767677e-07,0.006363636,0.75,1,1,192529,-188.5505
"11104",1,1.767677e-07,0.006363636,0.75,1,1,192529,-189.5954
"11105",1,1.767677e-07,0.006363636,0.75,1,1,192529,-187.1085
"11106",192529,1.767677e-07,0.006363636,0.75,1,1,192529,-220.029
"11107",3.9e-07,1.80303e-07,0.006363636,0.75,1,1,192529,-190.9071
"11108",0.08333333,1.80303e-07,0.006363636,0.75,1,1,192529,-188.1879
"11109",0.75,1.80303e-07,0.006363636,0.75,1,1,192529,-188.771
"11110",1,1.80303e-07,0.006363636,0.75,1,1,192529,-189.6333
"11111",1,1.80303e-07,0.006363636,0.75,1,1,192529,-190.8862
"11112",192529,1.80303e-07,0.006363636,0.75,1,1,192529,-189.2752
"11113",3.9e-07,1.838384e-07,0.006363636,0.75,1,1,192529,-187.664
"11114",0.08333333,1.838384e-07,0.006363636,0.75,1,1,192529,-226.0314
"11115",0.75,1.838384e-07,0.006363636,0.75,1,1,192529,-190.3037
"11116",1,1.838384e-07,0.006363636,0.75,1,1,192529,-189.9278
"11117",1,1.838384e-07,0.006363636,0.75,1,1,192529,-189.4052
"11118",192529,1.838384e-07,0.006363636,0.75,1,1,192529,-190.5518
"11119",3.9e-07,1.873737e-07,0.006363636,0.75,1,1,192529,-190.6703
"11120",0.08333333,1.873737e-07,0.006363636,0.75,1,1,192529,-157.2714
"11121",0.75,1.873737e-07,0.006363636,0.75,1,1,192529,-190.1695
"11122",1,1.873737e-07,0.006363636,0.75,1,1,192529,-224.6165
"11123",1,1.873737e-07,0.006363636,0.75,1,1,192529,-188.635
"11124",192529,1.873737e-07,0.006363636,0.75,1,1,192529,-191.1046
"11125",3.9e-07,1.909091e-07,0.006363636,0.75,1,1,192529,-190.0798
"11126",0.08333333,1.909091e-07,0.006363636,0.75,1,1,192529,-159.6682
"11127",0.75,1.909091e-07,0.006363636,0.75,1,1,192529,-190.3371
"11128",1,1.909091e-07,0.006363636,0.75,1,1,192529,-188.2456
"11129",1,1.909091e-07,0.006363636,0.75,1,1,192529,-192.3146
"11130",192529,1.909091e-07,0.006363636,0.75,1,1,192529,-193.1582
"11131",3.9e-07,1.944444e-07,0.006363636,0.75,1,1,192529,-192.9564
"11132",0.08333333,1.944444e-07,0.006363636,0.75,1,1,192529,-190.085
"11133",0.75,1.944444e-07,0.006363636,0.75,1,1,192529,-189.4661
"11134",1,1.944444e-07,0.006363636,0.75,1,1,192529,-193.4662
"11135",1,1.944444e-07,0.006363636,0.75,1,1,192529,-187.7103
"11136",192529,1.944444e-07,0.006363636,0.75,1,1,192529,-157.0014
"11137",3.9e-07,1.979798e-07,0.006363636,0.75,1,1,192529,-188.5747
"11138",0.08333333,1.979798e-07,0.006363636,0.75,1,1,192529,-190.9833
"11139",0.75,1.979798e-07,0.006363636,0.75,1,1,192529,-191.817
"11140",1,1.979798e-07,0.006363636,0.75,1,1,192529,-192.7167
"11141",1,1.979798e-07,0.006363636,0.75,1,1,192529,-192.668
"11142",192529,1.979798e-07,0.006363636,0.75,1,1,192529,-192.5172
"11143",3.9e-07,2.015152e-07,0.006363636,0.75,1,1,192529,-192.1457
"11144",0.08333333,2.015152e-07,0.006363636,0.75,1,1,192529,-190.7025
"11145",0.75,2.015152e-07,0.006363636,0.75,1,1,192529,-190.5532
"11146",1,2.015152e-07,0.006363636,0.75,1,1,192529,-189.0346
"11147",1,2.015152e-07,0.006363636,0.75,1,1,192529,-190.9868
"11148",192529,2.015152e-07,0.006363636,0.75,1,1,192529,-192.4376
"11149",3.9e-07,2.050505e-07,0.006363636,0.75,1,1,192529,-190.5677
"11150",0.08333333,2.050505e-07,0.006363636,0.75,1,1,192529,-189.9303
"11151",0.75,2.050505e-07,0.006363636,0.75,1,1,192529,-190.6185
"11152",1,2.050505e-07,0.006363636,0.75,1,1,192529,-191.2356
"11153",1,2.050505e-07,0.006363636,0.75,1,1,192529,-190.9998
"11154",192529,2.050505e-07,0.006363636,0.75,1,1,192529,-193.3429
"11155",3.9e-07,2.085859e-07,0.006363636,0.75,1,1,192529,-193.7325
"11156",0.08333333,2.085859e-07,0.006363636,0.75,1,1,192529,-193.68
"11157",0.75,2.085859e-07,0.006363636,0.75,1,1,192529,-191.7265
"11158",1,2.085859e-07,0.006363636,0.75,1,1,192529,-191.2369
"11159",1,2.085859e-07,0.006363636,0.75,1,1,192529,-194.0268
"11160",192529,2.085859e-07,0.006363636,0.75,1,1,192529,-190.4246
"11161",3.9e-07,2.121212e-07,0.006363636,0.75,1,1,192529,-191.8875
"11162",0.08333333,2.121212e-07,0.006363636,0.75,1,1,192529,-195.6238
"11163",0.75,2.121212e-07,0.006363636,0.75,1,1,192529,-195.82
"11164",1,2.121212e-07,0.006363636,0.75,1,1,192529,-197.0003
"11165",1,2.121212e-07,0.006363636,0.75,1,1,192529,-192.1555
"11166",192529,2.121212e-07,0.006363636,0.75,1,1,192529,-158.5036
"11167",3.9e-07,2.156566e-07,0.006363636,0.75,1,1,192529,-197.2637
"11168",0.08333333,2.156566e-07,0.006363636,0.75,1,1,192529,-162.61
"11169",0.75,2.156566e-07,0.006363636,0.75,1,1,192529,-194.0163
"11170",1,2.156566e-07,0.006363636,0.75,1,1,192529,-190.2415
"11171",1,2.156566e-07,0.006363636,0.75,1,1,192529,-197.6901
"11172",192529,2.156566e-07,0.006363636,0.75,1,1,192529,-195.1684
"11173",3.9e-07,2.191919e-07,0.006363636,0.75,1,1,192529,-195.3513
"11174",0.08333333,2.191919e-07,0.006363636,0.75,1,1,192529,-194.6101
"11175",0.75,2.191919e-07,0.006363636,0.75,1,1,192529,-194.9488
"11176",1,2.191919e-07,0.006363636,0.75,1,1,192529,-195.8338
"11177",1,2.191919e-07,0.006363636,0.75,1,1,192529,-194.6156
"11178",192529,2.191919e-07,0.006363636,0.75,1,1,192529,-194.094
"11179",3.9e-07,2.227273e-07,0.006363636,0.75,1,1,192529,-160.6188
"11180",0.08333333,2.227273e-07,0.006363636,0.75,1,1,192529,-163.4854
"11181",0.75,2.227273e-07,0.006363636,0.75,1,1,192529,-197.2688
"11182",1,2.227273e-07,0.006363636,0.75,1,1,192529,-198.724
"11183",1,2.227273e-07,0.006363636,0.75,1,1,192529,-196.0912
"11184",192529,2.227273e-07,0.006363636,0.75,1,1,192529,-196.3225
"11185",3.9e-07,2.262626e-07,0.006363636,0.75,1,1,192529,-198.318
"11186",0.08333333,2.262626e-07,0.006363636,0.75,1,1,192529,-196.1791
"11187",0.75,2.262626e-07,0.006363636,0.75,1,1,192529,-198.9097
"11188",1,2.262626e-07,0.006363636,0.75,1,1,192529,-195.9445
"11189",1,2.262626e-07,0.006363636,0.75,1,1,192529,-198.1832
"11190",192529,2.262626e-07,0.006363636,0.75,1,1,192529,-197.7353
"11191",3.9e-07,2.29798e-07,0.006363636,0.75,1,1,192529,-199.7255
"11192",0.08333333,2.29798e-07,0.006363636,0.75,1,1,192529,-197.2961
"11193",0.75,2.29798e-07,0.006363636,0.75,1,1,192529,-197.2859
"11194",1,2.29798e-07,0.006363636,0.75,1,1,192529,-195.3928
"11195",1,2.29798e-07,0.006363636,0.75,1,1,192529,-195.77
"11196",192529,2.29798e-07,0.006363636,0.75,1,1,192529,-230.6853
"11197",3.9e-07,2.333333e-07,0.006363636,0.75,1,1,192529,-195.1659
"11198",0.08333333,2.333333e-07,0.006363636,0.75,1,1,192529,-197.1543
"11199",0.75,2.333333e-07,0.006363636,0.75,1,1,192529,-199.1524
"11200",1,2.333333e-07,0.006363636,0.75,1,1,192529,-197.2574
"11201",1,2.333333e-07,0.006363636,0.75,1,1,192529,-199.2246
"11202",192529,2.333333e-07,0.006363636,0.75,1,1,192529,-172.2957
"11203",3.9e-07,2.368687e-07,0.006363636,0.75,1,1,192529,-200.5794
"11204",0.08333333,2.368687e-07,0.006363636,0.75,1,1,192529,-202.0009
"11205",0.75,2.368687e-07,0.006363636,0.75,1,1,192529,-196.7319
"11206",1,2.368687e-07,0.006363636,0.75,1,1,192529,-201.3031
"11207",1,2.368687e-07,0.006363636,0.75,1,1,192529,-199.8507
"11208",192529,2.368687e-07,0.006363636,0.75,1,1,192529,-203.704
"11209",3.9e-07,2.40404e-07,0.006363636,0.75,1,1,192529,-199.0485
"11210",0.08333333,2.40404e-07,0.006363636,0.75,1,1,192529,-199.7601
"11211",0.75,2.40404e-07,0.006363636,0.75,1,1,192529,-200.3709
"11212",1,2.40404e-07,0.006363636,0.75,1,1,192529,-198.789
"11213",1,2.40404e-07,0.006363636,0.75,1,1,192529,-199.484
"11214",192529,2.40404e-07,0.006363636,0.75,1,1,192529,-200.5828
"11215",3.9e-07,2.439394e-07,0.006363636,0.75,1,1,192529,-205.1334
"11216",0.08333333,2.439394e-07,0.006363636,0.75,1,1,192529,-231.6075
"11217",0.75,2.439394e-07,0.006363636,0.75,1,1,192529,-198.7669
"11218",1,2.439394e-07,0.006363636,0.75,1,1,192529,-199.0423
"11219",1,2.439394e-07,0.006363636,0.75,1,1,192529,-199.0633
"11220",192529,2.439394e-07,0.006363636,0.75,1,1,192529,-202.926
"11221",3.9e-07,2.474747e-07,0.006363636,0.75,1,1,192529,-200.5814
"11222",0.08333333,2.474747e-07,0.006363636,0.75,1,1,192529,-202.786
"11223",0.75,2.474747e-07,0.006363636,0.75,1,1,192529,-199.2386
"11224",1,2.474747e-07,0.006363636,0.75,1,1,192529,-200.399
"11225",1,2.474747e-07,0.006363636,0.75,1,1,192529,-199.5272
"11226",192529,2.474747e-07,0.006363636,0.75,1,1,192529,-200.8496
"11227",3.9e-07,2.510101e-07,0.006363636,0.75,1,1,192529,-203.8045
"11228",0.08333333,2.510101e-07,0.006363636,0.75,1,1,192529,-201.0651
"11229",0.75,2.510101e-07,0.006363636,0.75,1,1,192529,-203.6611
"11230",1,2.510101e-07,0.006363636,0.75,1,1,192529,-204.5371
"11231",1,2.510101e-07,0.006363636,0.75,1,1,192529,-201.0471
"11232",192529,2.510101e-07,0.006363636,0.75,1,1,192529,-200.3027
"11233",3.9e-07,2.545455e-07,0.006363636,0.75,1,1,192529,-201.3785
"11234",0.08333333,2.545455e-07,0.006363636,0.75,1,1,192529,-173.2477
"11235",0.75,2.545455e-07,0.006363636,0.75,1,1,192529,-201.9819
"11236",1,2.545455e-07,0.006363636,0.75,1,1,192529,-165.4053
"11237",1,2.545455e-07,0.006363636,0.75,1,1,192529,-203.718
"11238",192529,2.545455e-07,0.006363636,0.75,1,1,192529,-203.1634
"11239",3.9e-07,2.580808e-07,0.006363636,0.75,1,1,192529,-168.5075
"11240",0.08333333,2.580808e-07,0.006363636,0.75,1,1,192529,-203.7978
"11241",0.75,2.580808e-07,0.006363636,0.75,1,1,192529,-179.1032
"11242",1,2.580808e-07,0.006363636,0.75,1,1,192529,-171.2622
"11243",1,2.580808e-07,0.006363636,0.75,1,1,192529,-208.0801
"11244",192529,2.580808e-07,0.006363636,0.75,1,1,192529,-205.2918
"11245",3.9e-07,2.616162e-07,0.006363636,0.75,1,1,192529,-164.3901
"11246",0.08333333,2.616162e-07,0.006363636,0.75,1,1,192529,-207.8357
"11247",0.75,2.616162e-07,0.006363636,0.75,1,1,192529,-168.9445
"11248",1,2.616162e-07,0.006363636,0.75,1,1,192529,-204.8703
"11249",1,2.616162e-07,0.006363636,0.75,1,1,192529,-204.6282
"11250",192529,2.616162e-07,0.006363636,0.75,1,1,192529,-203.0889
"11251",3.9e-07,2.651515e-07,0.006363636,0.75,1,1,192529,-202.8509
"11252",0.08333333,2.651515e-07,0.006363636,0.75,1,1,192529,-209.2965
"11253",0.75,2.651515e-07,0.006363636,0.75,1,1,192529,-205.3739
"11254",1,2.651515e-07,0.006363636,0.75,1,1,192529,-242.0788
"11255",1,2.651515e-07,0.006363636,0.75,1,1,192529,-236.4543
"11256",192529,2.651515e-07,0.006363636,0.75,1,1,192529,-172.2083
"11257",3.9e-07,2.686869e-07,0.006363636,0.75,1,1,192529,-176.5265
"11258",0.08333333,2.686869e-07,0.006363636,0.75,1,1,192529,-206.1413
"11259",0.75,2.686869e-07,0.006363636,0.75,1,1,192529,-208.9088
"11260",1,2.686869e-07,0.006363636,0.75,1,1,192529,-241.7753
"11261",1,2.686869e-07,0.006363636,0.75,1,1,192529,-200.8075
"11262",192529,2.686869e-07,0.006363636,0.75,1,1,192529,-241.7377
"11263",3.9e-07,2.722222e-07,0.006363636,0.75,1,1,192529,-209.3371
"11264",0.08333333,2.722222e-07,0.006363636,0.75,1,1,192529,-242.7935
"11265",0.75,2.722222e-07,0.006363636,0.75,1,1,192529,-206.6698
"11266",1,2.722222e-07,0.006363636,0.75,1,1,192529,-205.5157
"11267",1,2.722222e-07,0.006363636,0.75,1,1,192529,-206.7528
"11268",192529,2.722222e-07,0.006363636,0.75,1,1,192529,-205.3356
"11269",3.9e-07,2.757576e-07,0.006363636,0.75,1,1,192529,-205.484
"11270",0.08333333,2.757576e-07,0.006363636,0.75,1,1,192529,-207.0157
"11271",0.75,2.757576e-07,0.006363636,0.75,1,1,192529,-210.4466
"11272",1,2.757576e-07,0.006363636,0.75,1,1,192529,-205.397
"11273",1,2.757576e-07,0.006363636,0.75,1,1,192529,-172.8806
"11274",192529,2.757576e-07,0.006363636,0.75,1,1,192529,-174.5005
"11275",3.9e-07,2.792929e-07,0.006363636,0.75,1,1,192529,-208.0031
"11276",0.08333333,2.792929e-07,0.006363636,0.75,1,1,192529,-208.4927
"11277",0.75,2.792929e-07,0.006363636,0.75,1,1,192529,-242.2258
"11278",1,2.792929e-07,0.006363636,0.75,1,1,192529,-209.5217
"11279",1,2.792929e-07,0.006363636,0.75,1,1,192529,-242.4388
"11280",192529,2.792929e-07,0.006363636,0.75,1,1,192529,-248.4111
"11281",3.9e-07,2.828283e-07,0.006363636,0.75,1,1,192529,-252.1191
"11282",0.08333333,2.828283e-07,0.006363636,0.75,1,1,192529,-212.0211
"11283",0.75,2.828283e-07,0.006363636,0.75,1,1,192529,-211.532
"11284",1,2.828283e-07,0.006363636,0.75,1,1,192529,-209.911
"11285",1,2.828283e-07,0.006363636,0.75,1,1,192529,-209.7172
"11286",192529,2.828283e-07,0.006363636,0.75,1,1,192529,-244.6495
"11287",3.9e-07,2.863636e-07,0.006363636,0.75,1,1,192529,-277.5625
"11288",0.08333333,2.863636e-07,0.006363636,0.75,1,1,192529,-245.2613
"11289",0.75,2.863636e-07,0.006363636,0.75,1,1,192529,-276.7608
"11290",1,2.863636e-07,0.006363636,0.75,1,1,192529,-208.5686
"11291",1,2.863636e-07,0.006363636,0.75,1,1,192529,-248.476
"11292",192529,2.863636e-07,0.006363636,0.75,1,1,192529,-203.2409
"11293",3.9e-07,2.89899e-07,0.006363636,0.75,1,1,192529,-210.3786
"11294",0.08333333,2.89899e-07,0.006363636,0.75,1,1,192529,-210.4592
"11295",0.75,2.89899e-07,0.006363636,0.75,1,1,192529,-211.1555
"11296",1,2.89899e-07,0.006363636,0.75,1,1,192529,-282.877
"11297",1,2.89899e-07,0.006363636,0.75,1,1,192529,-208.5177
"11298",192529,2.89899e-07,0.006363636,0.75,1,1,192529,-211.0108
"11299",3.9e-07,2.934343e-07,0.006363636,0.75,1,1,192529,-281.0119
"11300",0.08333333,2.934343e-07,0.006363636,0.75,1,1,192529,-242.6859
"11301",0.75,2.934343e-07,0.006363636,0.75,1,1,192529,-214.8899
"11302",1,2.934343e-07,0.006363636,0.75,1,1,192529,-242.5615
"11303",1,2.934343e-07,0.006363636,0.75,1,1,192529,-282.8112
"11304",192529,2.934343e-07,0.006363636,0.75,1,1,192529,-243.7199
"11305",3.9e-07,2.969697e-07,0.006363636,0.75,1,1,192529,-282.6833
"11306",0.08333333,2.969697e-07,0.006363636,0.75,1,1,192529,-246.6073
"11307",0.75,2.969697e-07,0.006363636,0.75,1,1,192529,-254.6767
"11308",1,2.969697e-07,0.006363636,0.75,1,1,192529,-247.8777
