"","center","Beta","mu_ID","mu_DS","rho","eta","N","loglik"
"3125",1,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,NA
"3126",192529,1.37931034482759e-07,0.175862068965517,0.75,1,1,192529,NA
"3127",5e-08,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3128",0.166666666666667,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3129",0.75,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3130",1,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3131",1,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3132",192529,1.51724137931034e-07,0.175862068965517,0.75,1,1,192529,NA
"3133",5e-08,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,NA
"3134",0.166666666666667,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,NA
"3135",0.75,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,NA
"3136",1,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,NA
"3137",1,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,-102.111355714985
"3138",192529,1.6551724137931e-07,0.175862068965517,0.75,1,1,192529,NA
"3139",5e-08,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3140",0.166666666666667,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3141",0.75,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3142",1,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3143",1,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3144",192529,1.79310344827586e-07,0.175862068965517,0.75,1,1,192529,NA
"3145",5e-08,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3146",0.166666666666667,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3147",0.75,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3148",1,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3149",1,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3150",192529,1.93103448275862e-07,0.175862068965517,0.75,1,1,192529,NA
"3151",5e-08,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3152",0.166666666666667,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3153",0.75,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3154",1,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3155",1,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3156",192529,2.06896551724138e-07,0.175862068965517,0.75,1,1,192529,NA
"3157",5e-08,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3158",0.166666666666667,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3159",0.75,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3160",1,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3161",1,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3162",192529,2.20689655172414e-07,0.175862068965517,0.75,1,1,192529,NA
"3163",5e-08,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3164",0.166666666666667,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3165",0.75,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3166",1,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3167",1,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3168",192529,2.3448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3169",5e-08,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3170",0.166666666666667,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3171",0.75,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3172",1,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3173",1,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3174",192529,2.48275862068965e-07,0.175862068965517,0.75,1,1,192529,NA
"3175",5e-08,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3176",0.166666666666667,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3177",0.75,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3178",1,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3179",1,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3180",192529,2.62068965517241e-07,0.175862068965517,0.75,1,1,192529,NA
"3181",5e-08,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3182",0.166666666666667,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3183",0.75,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3184",1,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3185",1,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3186",192529,2.75862068965517e-07,0.175862068965517,0.75,1,1,192529,NA
"3187",5e-08,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3188",0.166666666666667,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3189",0.75,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3190",1,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3191",1,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3192",192529,2.89655172413793e-07,0.175862068965517,0.75,1,1,192529,NA
"3193",5e-08,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3194",0.166666666666667,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3195",0.75,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3196",1,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3197",1,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3198",192529,3.03448275862069e-07,0.175862068965517,0.75,1,1,192529,NA
"3199",5e-08,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3200",0.166666666666667,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3201",0.75,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3202",1,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3203",1,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3204",192529,3.17241379310345e-07,0.175862068965517,0.75,1,1,192529,NA
"3205",5e-08,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3206",0.166666666666667,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3207",0.75,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3208",1,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3209",1,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3210",192529,3.31034482758621e-07,0.175862068965517,0.75,1,1,192529,NA
"3211",5e-08,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3212",0.166666666666667,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3213",0.75,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3214",1,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3215",1,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3216",192529,3.44827586206897e-07,0.175862068965517,0.75,1,1,192529,NA
"3217",5e-08,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3218",0.166666666666667,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3219",0.75,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3220",1,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3221",1,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3222",192529,3.58620689655172e-07,0.175862068965517,0.75,1,1,192529,NA
"3223",5e-08,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3224",0.166666666666667,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3225",0.75,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3226",1,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3227",1,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3228",192529,3.72413793103448e-07,0.175862068965517,0.75,1,1,192529,NA
"3229",5e-08,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3230",0.166666666666667,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3231",0.75,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3232",1,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3233",1,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3234",192529,3.86206896551724e-07,0.175862068965517,0.75,1,1,192529,NA
"3235",5e-08,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3236",0.166666666666667,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3237",0.75,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3238",1,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3239",1,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3240",192529,4e-07,0.175862068965517,0.75,1,1,192529,NA
"3241",5e-08,0,0.186206896551724,0.75,1,1,192529,NA
"3242",0.166666666666667,0,0.186206896551724,0.75,1,1,192529,NA
"3243",0.75,0,0.186206896551724,0.75,1,1,192529,NA
"3244",1,0,0.186206896551724,0.75,1,1,192529,NA
"3245",1,0,0.186206896551724,0.75,1,1,192529,NA
"3246",192529,0,0.186206896551724,0.75,1,1,192529,NA
"3247",5e-08,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3248",0.166666666666667,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3249",0.75,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3250",1,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3251",1,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3252",192529,1.37931034482759e-08,0.186206896551724,0.75,1,1,192529,NA
"3253",5e-08,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,-58.9366933802228
"3254",0.166666666666667,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3255",0.75,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,-99.940543139927
"3256",1,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3257",1,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,-104.215830612278
"3258",192529,2.75862068965517e-08,0.186206896551724,0.75,1,1,192529,NA
"3259",5e-08,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-56.7303027763033
"3260",0.166666666666667,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-57.6038650765449
"3261",0.75,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-98.6039585129342
"3262",1,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-60.5459081495143
"3263",1,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-57.815642179567
"3264",192529,4.13793103448276e-08,0.186206896551724,0.75,1,1,192529,-56.8282821225011
"3265",5e-08,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-56.3114643368338
"3266",0.166666666666667,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-59.9085220795992
"3267",0.75,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-55.7110320949952
"3268",1,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-57.7446109861945
"3269",1,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-59.3457630864131
"3270",192529,5.51724137931034e-08,0.186206896551724,0.75,1,1,192529,-56.7351092260772
"3271",5e-08,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-58.6373451921095
"3272",0.166666666666667,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-56.0669583882028
"3273",0.75,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-55.9315265320214
"3274",1,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-57.6078455866921
"3275",1,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-56.5462614232197
"3276",192529,6.89655172413793e-08,0.186206896551724,0.75,1,1,192529,-62.5454899182104
"3277",5e-08,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-57.4438737783206
"3278",0.166666666666667,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-58.5592631353122
"3279",0.75,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-59.9236547457449
"3280",1,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-59.5068485673118
"3281",1,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-59.4415734383939
"3282",192529,8.27586206896552e-08,0.186206896551724,0.75,1,1,192529,-56.3746938446293
"3283",5e-08,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-58.3704505360757
"3284",0.166666666666667,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-75.2960255297337
"3285",0.75,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-64.7094505407287
"3286",1,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-76.2811201916162
"3287",1,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-61.2927314270713
"3288",192529,9.6551724137931e-08,0.186206896551724,0.75,1,1,192529,-66.9714153898121
"3289",5e-08,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,NA
"3290",0.166666666666667,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,-77.8287947673003
"3291",0.75,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,-102.539283522665
"3292",1,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,NA
"3293",1,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,NA
"3294",192529,1.10344827586207e-07,0.186206896551724,0.75,1,1,192529,-69.1969439994485
"3295",5e-08,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,-104.902990128662
"3296",0.166666666666667,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,NA
"3297",0.75,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,NA
"3298",1,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,NA
"3299",1,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,NA
"3300",192529,1.24137931034483e-07,0.186206896551724,0.75,1,1,192529,-79.4286353431014
"3301",5e-08,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3302",0.166666666666667,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3303",0.75,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3304",1,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3305",1,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3306",192529,1.37931034482759e-07,0.186206896551724,0.75,1,1,192529,NA
"3307",5e-08,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3308",0.166666666666667,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3309",0.75,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3310",1,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3311",1,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3312",192529,1.51724137931034e-07,0.186206896551724,0.75,1,1,192529,NA
"3313",5e-08,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3314",0.166666666666667,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3315",0.75,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3316",1,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3317",1,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3318",192529,1.6551724137931e-07,0.186206896551724,0.75,1,1,192529,NA
"3319",5e-08,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3320",0.166666666666667,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3321",0.75,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3322",1,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3323",1,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3324",192529,1.79310344827586e-07,0.186206896551724,0.75,1,1,192529,NA
"3325",5e-08,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3326",0.166666666666667,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3327",0.75,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3328",1,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3329",1,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3330",192529,1.93103448275862e-07,0.186206896551724,0.75,1,1,192529,NA
"3331",5e-08,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3332",0.166666666666667,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3333",0.75,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3334",1,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3335",1,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3336",192529,2.06896551724138e-07,0.186206896551724,0.75,1,1,192529,NA
"3337",5e-08,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3338",0.166666666666667,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3339",0.75,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3340",1,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3341",1,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3342",192529,2.20689655172414e-07,0.186206896551724,0.75,1,1,192529,NA
"3343",5e-08,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3344",0.166666666666667,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3345",0.75,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3346",1,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3347",1,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3348",192529,2.3448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3349",5e-08,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3350",0.166666666666667,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3351",0.75,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3352",1,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3353",1,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3354",192529,2.48275862068965e-07,0.186206896551724,0.75,1,1,192529,NA
"3355",5e-08,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3356",0.166666666666667,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3357",0.75,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3358",1,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3359",1,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3360",192529,2.62068965517241e-07,0.186206896551724,0.75,1,1,192529,NA
"3361",5e-08,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3362",0.166666666666667,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3363",0.75,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3364",1,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3365",1,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3366",192529,2.75862068965517e-07,0.186206896551724,0.75,1,1,192529,NA
"3367",5e-08,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3368",0.166666666666667,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3369",0.75,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3370",1,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3371",1,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3372",192529,2.89655172413793e-07,0.186206896551724,0.75,1,1,192529,NA
"3373",5e-08,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3374",0.166666666666667,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3375",0.75,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3376",1,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3377",1,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3378",192529,3.03448275862069e-07,0.186206896551724,0.75,1,1,192529,NA
"3379",5e-08,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3380",0.166666666666667,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3381",0.75,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3382",1,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3383",1,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3384",192529,3.17241379310345e-07,0.186206896551724,0.75,1,1,192529,NA
"3385",5e-08,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3386",0.166666666666667,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3387",0.75,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3388",1,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3389",1,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3390",192529,3.31034482758621e-07,0.186206896551724,0.75,1,1,192529,NA
"3391",5e-08,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3392",0.166666666666667,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3393",0.75,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3394",1,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3395",1,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3396",192529,3.44827586206897e-07,0.186206896551724,0.75,1,1,192529,NA
"3397",5e-08,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3398",0.166666666666667,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3399",0.75,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3400",1,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3401",1,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3402",192529,3.58620689655172e-07,0.186206896551724,0.75,1,1,192529,NA
"3403",5e-08,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3404",0.166666666666667,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3405",0.75,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3406",1,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3407",1,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3408",192529,3.72413793103448e-07,0.186206896551724,0.75,1,1,192529,NA
"3409",5e-08,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3410",0.166666666666667,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3411",0.75,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3412",1,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3413",1,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3414",192529,3.86206896551724e-07,0.186206896551724,0.75,1,1,192529,NA
"3415",5e-08,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3416",0.166666666666667,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3417",0.75,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3418",1,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3419",1,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3420",192529,4e-07,0.186206896551724,0.75,1,1,192529,NA
"3421",5e-08,0,0.196551724137931,0.75,1,1,192529,NA
"3422",0.166666666666667,0,0.196551724137931,0.75,1,1,192529,NA
"3423",0.75,0,0.196551724137931,0.75,1,1,192529,NA
"3424",1,0,0.196551724137931,0.75,1,1,192529,NA
"3425",1,0,0.196551724137931,0.75,1,1,192529,NA
"3426",192529,0,0.196551724137931,0.75,1,1,192529,NA
"3427",5e-08,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3428",0.166666666666667,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3429",0.75,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3430",1,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3431",1,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3432",192529,1.37931034482759e-08,0.196551724137931,0.75,1,1,192529,NA
"3433",5e-08,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,-58.7755185717858
"3434",0.166666666666667,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,-100.915740882179
"3435",0.75,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,NA
"3436",1,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,NA
"3437",1,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,NA
"3438",192529,2.75862068965517e-08,0.196551724137931,0.75,1,1,192529,NA
"3439",5e-08,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,-56.6032640898295
"3440",0.166666666666667,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,-58.2882979089348
"3441",0.75,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,-66.4482202617869
"3442",1,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,-57.5493947585079
"3443",1,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,NA
"3444",192529,4.13793103448276e-08,0.196551724137931,0.75,1,1,192529,-81.7018244662593
"3445",5e-08,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-58.3670364461936
"3446",0.166666666666667,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-59.6231001989884
"3447",0.75,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-57.3489167512671
"3448",1,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-57.0440996071276
"3449",1,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-59.3954702142577
"3450",192529,5.51724137931034e-08,0.196551724137931,0.75,1,1,192529,-58.8309728363697
"3451",5e-08,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-57.5951713982859
"3452",0.166666666666667,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-59.5902438019156
"3453",0.75,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-58.0725933776584
"3454",1,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-57.5728906842027
"3455",1,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-57.5511175348368
"3456",192529,6.89655172413793e-08,0.196551724137931,0.75,1,1,192529,-59.227724708858
"3457",5e-08,8.27586206896552e-08,0.196551724137931,0.75,1,1,192529,-61.8852636388824
"3458",0.166666666666667,8.27586206896552e-08,0.196551724137931,0.75,1,1,192529,-59.9276643136472
"3459",0.75,8.27586206896552e-08,0.196551724137931,0.75,1,1,192529,-60.3116340012045
"3460",1,8.27586206896552e-08,0.196551724137931,0.75,1,1,192529,-58.27204442435
