"","loglik","log.prior","nfail","Beta","mu","eta","gamma","N"
"5416",-51.7251450885496,0,0,-89.8371633820801,-1.98217363713217,-7.46393983702571,0.166666666666667,192529
"5417",-49.8827954327855,0,0,-90.0881954941785,-1.93451805930301,-8.04837695020916,0.166666666666667,192529
"5418",-49.8827954327855,0,0,-90.0881954941785,-1.93451805930301,-8.04837695020916,0.166666666666667,192529
"5419",-48.707694131653,0,0,-89.0690458758841,-1.87512954511305,-7.79928553516858,0.166666666666667,192529
"5420",-48.707694131653,0,0,-89.0690458758841,-1.87512954511305,-7.79928553516858,0.166666666666667,192529
"5421",-48.707694131653,0,0,-89.0690458758841,-1.87512954511305,-7.79928553516858,0.166666666666667,192529
"5422",-48.707694131653,0,0,-89.0690458758841,-1.87512954511305,-7.79928553516858,0.166666666666667,192529
"5423",-49.1224192410917,0,0,-88.0231883699958,-1.87615407985197,-7.8959219051831,0.166666666666667,192529
"5424",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5425",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5426",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5427",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5428",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5429",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5430",-49.0821158235552,0,0,-87.359378656118,-1.86334599378804,-7.84337339497181,0.166666666666667,192529
"5431",-48.787111181287,0,0,-86.553983965034,-1.90140836383822,-7.95266192265101,0.166666666666667,192529
"5432",-48.787111181287,0,0,-86.553983965034,-1.90140836383822,-7.95266192265101,0.166666666666667,192529
"5433",-48.787111181287,0,0,-86.553983965034,-1.90140836383822,-7.95266192265101,0.166666666666667,192529
"5434",-48.787111181287,0,0,-86.553983965034,-1.90140836383822,-7.95266192265101,0.166666666666667,192529
"5435",-48.787111181287,0,0,-86.553983965034,-1.90140836383822,-7.95266192265101,0.166666666666667,192529
"5436",-48.9709984181663,0,0,-85.5174158022907,-1.92108033081091,-7.85279993502826,0.166666666666667,192529
"5437",-48.9709984181663,0,0,-85.5174158022907,-1.92108033081091,-7.85279993502826,0.166666666666667,192529
"5438",-48.9709984181663,0,0,-85.5174158022907,-1.92108033081091,-7.85279993502826,0.166666666666667,192529
"5439",-49.5693051290159,0,0,-87.4581717550237,-1.97437340514032,-8.03863054479614,0.166666666666667,192529
"5440",-49.5693051290159,0,0,-87.4581717550237,-1.97437340514032,-8.03863054479614,0.166666666666667,192529
"5441",-50.4096196587909,0,0,-85.5851055274903,-1.94804022494608,-8.05157945693911,0.166666666666667,192529
"5442",-49.7623866017689,0,0,-88.3419068278941,-1.99527932098537,-8.01644308524159,0.166666666666667,192529
"5443",-49.7821085486598,0,0,-87.6687773840248,-1.99052908238179,-7.91533337086635,0.166666666666667,192529
"5444",-50.2159694836186,0,0,-87.796347066722,-2.00005993284832,-8.07509115419353,0.166666666666667,192529
"5445",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5446",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5447",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5448",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5449",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5450",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5451",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5452",-48.8522180438069,0,0,-87.5117444703259,-1.98930228355726,-7.83421429598566,0.166666666666667,192529
"5453",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5454",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5455",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5456",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5457",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5458",-49.3123692823975,0,0,-88.6256569488697,-2.03829811239244,-7.85719530784185,0.166666666666667,192529
"5459",-49.358871106013,0,0,-85.1270542290406,-2.15745875033348,-7.6721724191777,0.166666666666667,192529
"5460",-49.6892495993313,0,0,-84.1701156610353,-2.16022606820761,-7.83255173294104,0.166666666666667,192529
"5461",-49.6892495993313,0,0,-84.1701156610353,-2.16022606820761,-7.83255173294104,0.166666666666667,192529
"5462",-49.6892495993313,0,0,-84.1701156610353,-2.16022606820761,-7.83255173294104,0.166666666666667,192529
"5463",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5464",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5465",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5466",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5467",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5468",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5469",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5470",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5471",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5472",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5473",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5474",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5475",-49.6094466862124,0,0,-85.6900463062463,-2.21694255209573,-7.74243640431997,0.166666666666667,192529
"5476",-49.1789396085536,0,0,-87.1064534119793,-2.15220976586691,-7.72792801266609,0.166666666666667,192529
"5477",-49.1593400099964,0,0,-87.3812257747614,-2.08800280645756,-7.84925143707376,0.166666666666667,192529
"5478",-49.1593400099964,0,0,-87.3812257747614,-2.08800280645756,-7.84925143707376,0.166666666666667,192529
"5479",-49.1593400099964,0,0,-87.3812257747614,-2.08800280645756,-7.84925143707376,0.166666666666667,192529
"5480",-49.1987154006989,0,0,-87.83881876773,-2.1244067448993,-7.73565939213902,0.166666666666667,192529
"5481",-49.7212224333884,0,0,-88.1827750823882,-2.20410438821745,-7.65532346521286,0.166666666666667,192529
"5482",-49.7212224333884,0,0,-88.1827750823882,-2.20410438821745,-7.65532346521286,0.166666666666667,192529
"5483",-49.3834127619256,0,0,-89.3754158541708,-2.17732886468884,-7.81131665356115,0.166666666666667,192529
"5484",-49.3834127619256,0,0,-89.3754158541708,-2.17732886468884,-7.81131665356115,0.166666666666667,192529
"5485",-50.4695242185804,0,0,-89.9836182758965,-2.11085444062841,-8.0110018197198,0.166666666666667,192529
"5486",-50.4695242185804,0,0,-89.9836182758965,-2.11085444062841,-8.0110018197198,0.166666666666667,192529
"5487",-50.4695242185804,0,0,-89.9836182758965,-2.11085444062841,-8.0110018197198,0.166666666666667,192529
"5488",-50.4695242185804,0,0,-89.9836182758965,-2.11085444062841,-8.0110018197198,0.166666666666667,192529
"5489",-49.1412856804493,0,0,-91.1250983724133,-2.06721877912393,-7.70052771886461,0.166666666666667,192529
"5490",-49.0927311973659,0,0,-91.4554359758507,-2.11598933416695,-7.8460525034569,0.166666666666667,192529
"5491",-49.0927311973659,0,0,-91.4554359758507,-2.11598933416695,-7.8460525034569,0.166666666666667,192529
"5492",-49.0927311973659,0,0,-91.4554359758507,-2.11598933416695,-7.8460525034569,0.166666666666667,192529
"5493",-48.8813562866201,0,0,-91.0669703863431,-2.1213345957817,-7.7735563781904,0.166666666666667,192529
"5494",-48.8813562866201,0,0,-91.0669703863431,-2.1213345957817,-7.7735563781904,0.166666666666667,192529
"5495",-48.8813562866201,0,0,-91.0669703863431,-2.1213345957817,-7.7735563781904,0.166666666666667,192529
"5496",-48.8813562866201,0,0,-91.0669703863431,-2.1213345957817,-7.7735563781904,0.166666666666667,192529
"5497",-48.8813562866201,0,0,-91.0669703863431,-2.1213345957817,-7.7735563781904,0.166666666666667,192529
"5498",-49.4718396263056,0,0,-91.2561443642573,-2.10787148983082,-7.67333015376457,0.166666666666667,192529
"5499",-49.4718396263056,0,0,-91.2561443642573,-2.10787148983082,-7.67333015376457,0.166666666666667,192529
"5500",-49.4718396263056,0,0,-91.2561443642573,-2.10787148983082,-7.67333015376457,0.166666666666667,192529
"5501",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5502",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5503",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5504",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5505",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5506",-49.6983305072106,0,0,-91.5944800671318,-2.09649741955156,-7.60402008779134,0.166666666666667,192529
"5507",-50.5740249729927,0,0,-92.52020269545,-2.09521283990567,-7.53588761863006,0.166666666666667,192529
"5508",-50.5740249729927,0,0,-92.52020269545,-2.09521283990567,-7.53588761863006,0.166666666666667,192529
"5509",-50.5740249729927,0,0,-92.52020269545,-2.09521283990567,-7.53588761863006,0.166666666666667,192529
"5510",-50.5740249729927,0,0,-92.52020269545,-2.09521283990567,-7.53588761863006,0.166666666666667,192529
"5511",-50.0993960349989,0,0,-94.6181019377185,-2.05476795201316,-7.57587082503836,0.166666666666667,192529
"5512",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5513",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5514",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5515",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5516",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5517",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5518",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5519",-49.1175221846043,0,0,-95.5238063856468,-2.1259807731899,-7.78513399645427,0.166666666666667,192529
"5520",-50.6075466374704,0,0,-96.3236488594952,-2.10636523678745,-8.02366647714618,0.166666666666667,192529
"5521",-49.2519572828084,0,0,-97.2845488791324,-2.05268468272548,-7.62027301054029,0.166666666666667,192529
"5522",-49.0830699588562,0,0,-96.5864728384335,-2.06051199475777,-7.81107040128735,0.166666666666667,192529
"5523",-49.0830699588562,0,0,-96.5864728384335,-2.06051199475777,-7.81107040128735,0.166666666666667,192529
"5524",-49.0830699588562,0,0,-96.5864728384335,-2.06051199475777,-7.81107040128735,0.166666666666667,192529
"5525",-49.0830699588562,0,0,-96.5864728384335,-2.06051199475777,-7.81107040128735,0.166666666666667,192529
"5526",-49.0830699588562,0,0,-96.5864728384335,-2.06051199475777,-7.81107040128735,0.166666666666667,192529
"5527",-49.4885793144012,0,0,-95.890114536997,-1.90232664621569,-7.75570472930079,0.166666666666667,192529
"5528",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5529",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5530",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5531",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5532",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5533",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5534",-49.6195254935916,0,0,-96.0478633255782,-1.80117220014495,-7.75649992324687,0.166666666666667,192529
"5535",-50.0573061013049,0,0,-97.0590278911446,-1.75264527708158,-7.83107173226015,0.166666666666667,192529
"5536",-50.0573061013049,0,0,-97.0590278911446,-1.75264527708158,-7.83107173226015,0.166666666666667,192529
"5537",-48.8652411489199,0,0,-97.2678409413372,-1.80813552299264,-7.7768015428838,0.166666666666667,192529
"5538",-50.3539553994323,0,0,-98.6533762904599,-1.73619764305354,-7.83521594900911,0.166666666666667,192529
"5539",-50.3539553994323,0,0,-98.6533762904599,-1.73619764305354,-7.83521594900911,0.166666666666667,192529
"5540",-50.8108802157333,0,0,-100.491059210394,-1.62062651570475,-7.85903942679722,0.166666666666667,192529
"5541",-51.3763902641011,0,0,-102.446710769451,-1.60436180153866,-8.03406925817827,0.166666666666667,192529
"5542",-51.3763902641011,0,0,-102.446710769451,-1.60436180153866,-8.03406925817827,0.166666666666667,192529
"5543",-53.4364116898862,0,0,-103.471718544447,-1.55133524339401,-7.74650736179496,0.166666666666667,192529
"5544",-53.4364116898862,0,0,-103.471718544447,-1.55133524339401,-7.74650736179496,0.166666666666667,192529
"5545",-53.4364116898862,0,0,-103.471718544447,-1.55133524339401,-7.74650736179496,0.166666666666667,192529
"5546",-51.404786670762,0,0,-102.199664570991,-1.61648126005544,-7.82232760858871,0.166666666666667,192529
"5547",-51.404786670762,0,0,-102.199664570991,-1.61648126005544,-7.82232760858871,0.166666666666667,192529
"5548",-51.404786670762,0,0,-102.199664570991,-1.61648126005544,-7.82232760858871,0.166666666666667,192529
"5549",-50.3157510013663,0,0,-101.632525719319,-1.70475081488469,-8.00181791396743,0.166666666666667,192529
"5550",-50.3157510013663,0,0,-101.632525719319,-1.70475081488469,-8.00181791396743,0.166666666666667,192529
"5551",-50.3157510013663,0,0,-101.632525719319,-1.70475081488469,-8.00181791396743,0.166666666666667,192529
"5552",-50.3157510013663,0,0,-101.632525719319,-1.70475081488469,-8.00181791396743,0.166666666666667,192529
"5553",-50.1830019474164,0,0,-102.471912502215,-1.71804051286577,-7.82801002649156,0.166666666666667,192529
"5554",-50.1830019474164,0,0,-102.471912502215,-1.71804051286577,-7.82801002649156,0.166666666666667,192529
"5555",-50.1830019474164,0,0,-102.471912502215,-1.71804051286577,-7.82801002649156,0.166666666666667,192529
"5556",-50.1830019474164,0,0,-102.471912502215,-1.71804051286577,-7.82801002649156,0.166666666666667,192529
"5557",-50.1830019474164,0,0,-102.471912502215,-1.71804051286577,-7.82801002649156,0.166666666666667,192529
"5558",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5559",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5560",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5561",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5562",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5563",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5564",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5565",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5566",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5567",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5568",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5569",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5570",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5571",-50.9922207997559,0,0,-99.9485113810171,-1.62692612752023,-7.8981407023101,0.166666666666667,192529
"5572",-51.4425334075712,0,0,-100.822337603792,-1.660199464477,-8.16943577510038,0.166666666666667,192529
"5573",-51.4425334075712,0,0,-100.822337603792,-1.660199464477,-8.16943577510038,0.166666666666667,192529
"5574",-51.4425334075712,0,0,-100.822337603792,-1.660199464477,-8.16943577510038,0.166666666666667,192529
"5575",-50.4970629581238,0,0,-100.401471860176,-1.68717632350124,-7.77214380276156,0.166666666666667,192529
"5576",-51.1534246432985,0,0,-100.263292352257,-1.72318078717955,-7.90459668251853,0.166666666666667,192529
"5577",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5578",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5579",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5580",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5581",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5582",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5583",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5584",-50.0842627368771,0,0,-102.60028885094,-1.67473909128028,-7.88974751215894,0.166666666666667,192529
"5585",-51.2536344836904,0,0,-103.132808958172,-1.74830888183849,-7.97009477642061,0.166666666666667,192529
"5586",-51.2536344836904,0,0,-103.132808958172,-1.74830888183849,-7.97009477642061,0.166666666666667,192529
"5587",-49.666866968905,0,0,-104.367036285095,-1.77386488089018,-7.81523944383336,0.166666666666667,192529
"5588",-49.9544496301479,0,0,-103.153260154502,-1.80871270193534,-7.75833905150953,0.166666666666667,192529
"5589",-50.2585107277829,0,0,-102.245864809516,-1.80684053239233,-7.80993960312825,0.166666666666667,192529
"5590",-50.2585107277829,0,0,-102.245864809516,-1.80684053239233,-7.80993960312825,0.166666666666667,192529
"5591",-51.9032302808032,0,0,-100.662605822226,-1.82408287651121,-7.78827367315833,0.166666666666667,192529
"5592",-51.9032302808032,0,0,-100.662605822226,-1.82408287651121,-7.78827367315833,0.166666666666667,192529
"5593",-50.9901464682755,0,0,-97.8488702233165,-1.82962805692885,-7.64984561278003,0.166666666666667,192529
"5594",-50.8013095336671,0,0,-97.7430009791144,-1.78807182376748,-7.65468951922287,0.166666666666667,192529
"5595",-49.9185885056459,0,0,-98.2454211235081,-1.7014898084112,-7.85207063166411,0.166666666666667,192529
"5596",-49.9185885056459,0,0,-98.2454211235081,-1.7014898084112,-7.85207063166411,0.166666666666667,192529
"5597",-53.4315852225592,0,0,-99.7795474455447,-1.61758128715089,-7.58378754695113,0.166666666666667,192529
"5598",-51.7387214144191,0,0,-101.638552318781,-1.61905974410897,-7.77984127651095,0.166666666666667,192529
"5599",-51.7387214144191,0,0,-101.638552318781,-1.61905974410897,-7.77984127651095,0.166666666666667,192529
"5600",-51.7387214144191,0,0,-101.638552318781,-1.61905974410897,-7.77984127651095,0.166666666666667,192529
"5601",-51.3859340872265,0,0,-100.465675066738,-1.6406260471276,-7.98165959896167,0.166666666666667,192529
"5602",-51.3859340872265,0,0,-100.465675066738,-1.6406260471276,-7.98165959896167,0.166666666666667,192529
"5603",-51.6107541625701,0,0,-100.721391815375,-1.57965715884876,-8.01813417116032,0.166666666666667,192529
"5604",-51.6107541625701,0,0,-100.721391815375,-1.57965715884876,-8.01813417116032,0.166666666666667,192529
"5605",-51.6107541625701,0,0,-100.721391815375,-1.57965715884876,-8.01813417116032,0.166666666666667,192529
"5606",-51.6107541625701,0,0,-100.721391815375,-1.57965715884876,-8.01813417116032,0.166666666666667,192529
"5607",-51.6107541625701,0,0,-100.721391815375,-1.57965715884876,-8.01813417116032,0.166666666666667,192529
"5608",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5609",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5610",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5611",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5612",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5613",-52.7984577555954,0,0,-101.034274749627,-1.49370068101762,-7.72563978999473,0.166666666666667,192529
"5614",-53.1824821656074,0,0,-102.182120388488,-1.50313559095324,-7.9473617998817,0.166666666666667,192529
"5615",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5616",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5617",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5618",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5619",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5620",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5621",-52.8647588457572,0,0,-103.595066549318,-1.55295656944372,-7.90992462947191,0.166666666666667,192529
"5622",-52.5653640953048,0,0,-102.722670653368,-1.60806481134249,-7.88648887190054,0.166666666666667,192529
"5623",-52.111569799562,0,0,-101.638717226318,-1.63390147942081,-8.08975839922328,0.166666666666667,192529
"5624",-52.111569799562,0,0,-101.638717226318,-1.63390147942081,-8.08975839922328,0.166666666666667,192529
"5625",-52.111569799562,0,0,-101.638717226318,-1.63390147942081,-8.08975839922328,0.166666666666667,192529
"5626",-51.3353346840942,0,0,-102.242940496261,-1.56825767318998,-7.81702543450657,0.166666666666667,192529
"5627",-51.3353346840942,0,0,-102.242940496261,-1.56825767318998,-7.81702543450657,0.166666666666667,192529
"5628",-51.3353346840942,0,0,-102.242940496261,-1.56825767318998,-7.81702543450657,0.166666666666667,192529
"5629",-51.3353346840942,0,0,-102.242940496261,-1.56825767318998,-7.81702543450657,0.166666666666667,192529
"5630",-51.3353346840942,0,0,-102.242940496261,-1.56825767318998,-7.81702543450657,0.166666666666667,192529
"5631",-53.0395299041555,0,0,-102.024025908356,-1.56031130640069,-8.17575384940653,0.166666666666667,192529
"5632",-51.9157708998498,0,0,-100.942112097235,-1.59037346894513,-7.94203158413183,0.166666666666667,192529
"5633",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5634",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5635",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5636",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5637",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5638",-52.3862626732412,0,0,-101.724713094149,-1.51939291321632,-7.794421252258,0.166666666666667,192529
"5639",-52.4761449568672,0,0,-102.098478627209,-1.58854993971582,-7.77521504912452,0.166666666666667,192529
"5640",-52.4761449568672,0,0,-102.098478627209,-1.58854993971582,-7.77521504912452,0.166666666666667,192529
"5641",-52.4761449568672,0,0,-102.098478627209,-1.58854993971582,-7.77521504912452,0.166666666666667,192529
"5642",-53.4510847033518,0,0,-101.229729399109,-1.5473896389039,-7.77794331458735,0.166666666666667,192529
"5643",-53.4510847033518,0,0,-101.229729399109,-1.5473896389039,-7.77794331458735,0.166666666666667,192529
"5644",-54.0050931808093,0,0,-102.343262821713,-1.46004233987894,-8.02312538890737,0.166666666666667,192529
"5645",-52.0997860169978,0,0,-102.083956399595,-1.49911040561554,-7.99008297189518,0.166666666666667,192529
"5646",-52.0997860169978,0,0,-102.083956399595,-1.49911040561554,-7.99008297189518,0.166666666666667,192529
"5647",-52.0997860169978,0,0,-102.083956399595,-1.49911040561554,-7.99008297189518,0.166666666666667,192529
"5648",-52.0997860169978,0,0,-102.083956399595,-1.49911040561554,-7.99008297189518,0.166666666666667,192529
"5649",-52.0766328263294,0,0,-103.254423555765,-1.54260926375098,-8.02324273649496,0.166666666666667,192529
"5650",-54.5360435344479,0,0,-102.983231279982,-1.52526147322801,-7.66536134524023,0.166666666666667,192529
"5651",-54.5360435344479,0,0,-102.983231279982,-1.52526147322801,-7.66536134524023,0.166666666666667,192529
"5652",-54.5360435344479,0,0,-102.983231279982,-1.52526147322801,-7.66536134524023,0.166666666666667,192529
"5653",-53.6663928545152,0,0,-103.385524196189,-1.44651021537911,-7.76810845109267,0.166666666666667,192529
"5654",-53.6663928545152,0,0,-103.385524196189,-1.44651021537911,-7.76810845109267,0.166666666666667,192529
"5655",-53.6663928545152,0,0,-103.385524196189,-1.44651021537911,-7.76810845109267,0.166666666666667,192529
"5656",-53.6663928545152,0,0,-103.385524196189,-1.44651021537911,-7.76810845109267,0.166666666666667,192529
"5657",-53.6663928545152,0,0,-103.385524196189,-1.44651021537911,-7.76810845109267,0.166666666666667,192529
"5658",-53.2663322863369,0,0,-102.852927168118,-1.50556208021844,-8.08677455960274,0.166666666666667,192529
"5659",-53.2663322863369,0,0,-102.852927168118,-1.50556208021844,-8.08677455960274,0.166666666666667,192529
"5660",-53.2663322863369,0,0,-102.852927168118,-1.50556208021844,-8.08677455960274,0.166666666666667,192529
"5661",-53.2663322863369,0,0,-102.852927168118,-1.50556208021844,-8.08677455960274,0.166666666666667,192529
"5662",-53.2663322863369,0,0,-102.852927168118,-1.50556208021844,-8.08677455960274,0.166666666666667,192529
"5663",-52.1371408873996,0,0,-102.001650156279,-1.56788622834555,-7.91800040200598,0.166666666666667,192529
"5664",-54.2397368035008,0,0,-102.480512086994,-1.61792499541275,-8.21314023062873,0.166666666666667,192529
"5665",-52.4963314202668,0,0,-102.127386127945,-1.57470095237237,-7.70296041712353,0.166666666666667,192529
"5666",-51.6219475571774,0,0,-101.228545848574,-1.60008713516618,-7.97866214125274,0.166666666666667,192529
"5667",-51.6219475571774,0,0,-101.228545848574,-1.60008713516618,-7.97866214125274,0.166666666666667,192529
"5668",-51.813377000903,0,0,-99.9814749285044,-1.64434684820112,-8.03018436144833,0.166666666666667,192529
"5669",-51.813377000903,0,0,-99.9814749285044,-1.64434684820112,-8.03018436144833,0.166666666666667,192529
"5670",-53.5454462521377,0,0,-100.713348078493,-1.66996194262821,-7.59771328455313,0.166666666666667,192529
"5671",-53.5454462521377,0,0,-100.713348078493,-1.66996194262821,-7.59771328455313,0.166666666666667,192529
